Cargo_ID,Cargo_Type,Source,Destination,Tons,Revenue
582,Limestone,Bangalore,Jharkhand,3495,348633
583,Steel,Delhi,Jharkhand,2746,392979
584,Fertilizer,Lucknow,Mumbai,4988,555114
585,Container,Chennai,Kolkata,2977,461134
586,Limestone,Mumbai,Surat,3223,298208
587,Cement,Surat,Mumbai,4828,319153
588,Steel,Lucknow,Bangalore,4146,624146
589,Fertilizer,Kolkata,Surat,4329,483472
590,Cement,Bangalore,Chennai,4871,399744
591,Steel,Jaipur,Ahmedabad,771,120450
592,Steel,Ahmedabad,Mumbai,4844,675845
593,Steel,Bangalore,Kolkata,2103,307050
594,Container,Delhi,Chennai,2695,423347
595,Container,Surat,Delhi,783,130847
596,Cement,Chennai,Ahmedabad,3851,257691
597,Steel,Mumbai,Bangalore,3818,583717
598,Fertilizer,Lucknow,Ahmedabad,4179,419483
599,Cement,Ahmedabad,Kolkata,4340,377056
600,Steel,Surat,Delhi,1160,154650
601,Limestone,Ahmedabad,Chennai,3927,378107
602,Fertilizer,Jaipur,Surat,2188,230491
603,Coal,Chennai,Kolkata,827,72446
604,Limestone,Mumbai,Surat,1810,239723
605,Cement,Jharkhand,Surat,1021,87473
606,Cement,Delhi,Jharkhand,4178,329130
607,Coal,Jaipur,Kolkata,4662,460692
608,Limestone,Ahmedabad,Jharkhand,2642,194650
609,Coal,Delhi,Kolkata,2982,240961
610,Coal,Delhi,Jaipur,613,65629
611,Limestone,Kolkata,Surat,2085,166240
612,Cement,Bangalore,Mumbai,4785,378072
613,Container,Chennai,Jaipur,3499,546140
614,Container,Surat,Mumbai,1316,199710
615,Cement,Bangalore,Surat,4247,338309
616,Container,Jharkhand,Bangalore,4999,777600
617,Coal,Lucknow,Jharkhand,2790,244223
618,Steel,Delhi,Kolkata,658,80202
619,Coal,Ahmedabad,Chennai,3113,270413
620,Cement,Bangalore,Jaipur,3732,302172
621,Container,Surat,Delhi,1184,199465
622,Cement,Chennai,Jaipur,1227,120514
623,Container,Jaipur,Jharkhand,3157,491313
624,Fertilizer,Chennai,Delhi,4568,488553
625,Fertilizer,Kolkata,Mumbai,931,105510
626,Steel,Bangalore,Delhi,4762,621501
627,Cement,Jaipur,Surat,943,71200
628,Container,Ahmedabad,Chennai,4335,655648
629,Steel,Bangalore,Kolkata,3684,540992
630,Cement,Bangalore,Kolkata,2272,210889
631,Fertilizer,Jharkhand,Lucknow,4631,476474
632,Steel,Surat,Ahmedabad,4185,546600
633,Limestone,Lucknow,Jaipur,4290,336450
634,Cement,Chennai,Delhi,1373,103940
635,Steel,Kolkata,Bangalore,4058,574684
636,Container,Ahmedabad,Bangalore,3420,535014
637,Limestone,Jharkhand,Mumbai,3281,307327
638,Coal,Surat,Jharkhand,1287,180795
639,Fertilizer,Kolkata,Surat,4484,469947
640,Fertilizer,Delhi,Chennai,1840,241689
641,Cement,Chennai,Surat,1578,126047
642,Steel,Delhi,Surat,3281,447060
643,Steel,Ahmedabad,Kolkata,3812,533040
644,Cement,Kolkata,Delhi,1126,93783
645,Container,Surat,Ahmedabad,3842,626955
646,Cement,Mumbai,Bangalore,4456,364860
647,Fertilizer,Surat,Delhi,2450,287292
648,Cement,Jaipur,Jharkhand,4540,308452
649,Cement,Jaipur,Ahmedabad,3253,255839
650,Cement,Delhi,Surat,2873,217655
651,Container,Jharkhand,Surat,2272,396499
652,Steel,Jaipur,Ahmedabad,935,127826
653,Container,Surat,Jharkhand,4821,744134
654,Coal,Bangalore,Delhi,1750,208753
655,Cement,Jharkhand,Ahmedabad,2947,247986
656,Cement,Surat,Jharkhand,2255,193242
657,Steel,Bangalore,Lucknow,747,61326
658,Fertilizer,Ahmedabad,Chennai,2001,203184
659,Container,Jharkhand,Kolkata,1200,138518
660,Steel,Jharkhand,Lucknow,2603,342576
661,Container,Bangalore,Kolkata,591,73467
662,Container,Delhi,Bangalore,4295,699566
663,Container,Bangalore,Lucknow,4649,717930
664,Cement,Mumbai,Bangalore,4745,372505
665,Container,Kolkata,Jharkhand,3520,599160
666,Cement,Delhi,Bangalore,2965,243063
667,Fertilizer,Delhi,Ahmedabad,3391,409571
668,Steel,Jaipur,Ahmedabad,2077,276192
669,Coal,Jaipur,Jharkhand,3224,238372
670,Steel,Surat,Mumbai,3893,549180
671,Steel,Bangalore,Delhi,1553,204162
672,Limestone,Jaipur,Jharkhand,4677,402285
673,Coal,Jharkhand,Delhi,1625,62860
674,Container,Surat,Lucknow,863,66876
675,Cement,Ahmedabad,Bangalore,2726,218157
676,Cement,Jharkhand,Lucknow,3541,247238
677,Fertilizer,Bangalore,Lucknow,2500,245876
678,Fertilizer,Kolkata,Lucknow,2095,201476
679,Limestone,Jaipur,Jharkhand,625,20224
680,Steel,Mumbai,Jharkhand,2580,389651
681,Steel,Chennai,Kolkata,4844,707872
682,Coal,Bangalore,Jharkhand,3322,310222
683,Steel,Delhi,Ahmedabad,1282,218890
684,Container,Mumbai,Ahmedabad,2574,404073
685,Coal,Lucknow,Mumbai,643,73127
686,Container,Mumbai,Delhi,3713,615960
687,Limestone,Mumbai,Ahmedabad,4307,402797
688,Fertilizer,Jharkhand,Surat,1349,188930
689,Steel,Surat,Mumbai,2112,292519
690,Fertilizer,Mumbai,Jaipur,3930,452597
691,Limestone,Surat,Kolkata,4583,398486
692,Cement,Lucknow,Jaipur,2718,161262
693,Cement,Surat,Bangalore,2831,265383
694,Container,Bangalore,Kolkata,1579,278270
695,Limestone,Bangalore,Kolkata,1200,149097
696,Fertilizer,Chennai,Jaipur,2540,280042
697,Limestone,Delhi,Ahmedabad,2126,175717
698,Fertilizer,Surat,Chennai,2649,289853
699,Fertilizer,Lucknow,Mumbai,2719,329343
700,Limestone,Delhi,Lucknow,1961,174222
701,Cement,Delhi,Surat,2658,260726
702,Steel,Bangalore,Jaipur,4233,586257
703,Coal,Ahmedabad,Chennai,507,10000
704,Container,Mumbai,Surat,583,126574
705,Cement,Mumbai,Surat,4032,286568
706,Steel,Ahmedabad,Kolkata,2758,422506
707,Steel,Jaipur,Lucknow,4105,592156
708,Coal,Lucknow,Bangalore,4765,474623
709,Coal,Delhi,Ahmedabad,882,40231
710,Steel,Delhi,Chennai,2281,342286
711,Container,Ahmedabad,Surat,1141,160891
712,Steel,Mumbai,Jaipur,2991,475151
713,Cement,Jharkhand,Surat,4966,416156
714,Coal,Ahmedabad,Mumbai,1517,116501
715,Limestone,Mumbai,Ahmedabad,2673,233000
716,Coal,Mumbai,Jharkhand,525,48218
717,Fertilizer,Lucknow,Jharkhand,4306,459109
718,Fertilizer,Jharkhand,Kolkata,1129,106723
719,Fertilizer,Bangalore,Surat,3681,369182
720,Limestone,Mumbai,Jharkhand,839,97296
721,Fertilizer,Mumbai,Jaipur,1980,227698
722,Fertilizer,Surat,Mumbai,1081,117770
723,Limestone,Surat,Mumbai,1415,144063
724,Steel,Bangalore,Kolkata,625,90095
725,Steel,Chennai,Surat,3061,465664
726,Fertilizer,Delhi,Lucknow,3210,329534
727,Container,Mumbai,Surat,3784,555289
728,Container,Chennai,Surat,1902,336438
729,Limestone,Delhi,Kolkata,2912,266476
730,Limestone,Jaipur,Mumbai,3379,307466
731,Cement,Delhi,Chennai,2061,150130
732,Fertilizer,Chennai,Surat,4826,489558
733,Limestone,Jaipur,Surat,4589,428755
734,Fertilizer,Lucknow,Ahmedabad,2760,283301
735,Limestone,Surat,Mumbai,662,41747
736,Cement,Kolkata,Jharkhand,4686,400703
737,Fertilizer,Lucknow,Jharkhand,3615,363724
738,Coal,Bangalore,Jaipur,4681,394325
739,Cement,Bangalore,Kolkata,3686,340073
740,Container,Bangalore,Jaipur,1705,243420
741,Limestone,Lucknow,Bangalore,3168,315188
742,Coal,Bangalore,Mumbai,1558,166710
743,Container,Chennai,Surat,4132,614045
744,Limestone,Chennai,Jharkhand,3659,270104
745,Coal,Bangalore,Chennai,3471,265706
746,Limestone,Chennai,Delhi,1198,170261
747,Limestone,Chennai,Jharkhand,1809,206527
748,Container,Lucknow,Jharkhand,2193,306860
749,Cement,Kolkata,Jaipur,3662,297529
750,Fertilizer,Bangalore,Kolkata,4714,551139
751,Limestone,Jharkhand,Delhi,3676,329720
752,Steel,Mumbai,Jaipur,2323,322821
753,Coal,Bangalore,Chennai,4850,407820
754,Container,Delhi,Chennai,1341,239893
755,Limestone,Jharkhand,Kolkata,856,100640
756,Cement,Kolkata,Ahmedabad,4884,358833
757,Coal,Ahmedabad,Surat,2316,192106
758,Steel,Jharkhand,Surat,2333,385802
759,Fertilizer,Jharkhand,Lucknow,3310,349435
760,Limestone,Kolkata,Lucknow,1478,144868
761,Steel,Chennai,Jharkhand,3914,498730
762,Fertilizer,Kolkata,Mumbai,3088,323855
763,Coal,Surat,Jharkhand,4537,487699
764,Coal,Delhi,Lucknow,593,37246
765,Cement,Jharkhand,Delhi,4505,326377
766,Steel,Mumbai,Surat,1530,150846
767,Coal,Mumbai,Bangalore,3494,303456
768,Limestone,Delhi,Chennai,711,57014
769,Cement,Delhi,Bangalore,3805,332707
770,Cement,Bangalore,Jaipur,2281,256418
771,Limestone,Kolkata,Lucknow,1043,97359
772,Limestone,Ahmedabad,Jharkhand,1879,160481
773,Coal,Ahmedabad,Surat,667,35438
774,Fertilizer,Bangalore,Surat,2747,292923
775,Fertilizer,Kolkata,Chennai,2647,262375
776,Container,Delhi,Bangalore,4574,712829
777,Coal,Ahmedabad,Mumbai,3233,275505
778,Limestone,Mumbai,Lucknow,2548,207757
779,Fertilizer,Bangalore,Surat,4435,439546
780,Container,Delhi,Lucknow,4091,650107
781,Coal,Lucknow,Kolkata,1951,192957
782,Cement,Lucknow,Delhi,2937,286100
783,Coal,Delhi,Chennai,1652,188643
784,Container,Ahmedabad,Chennai,3172,484587
785,Limestone,Ahmedabad,Mumbai,1068,78772
786,Limestone,Delhi,Ahmedabad,1288,85564
787,Container,Delhi,Ahmedabad,3895,713963
788,Limestone,Jaipur,Ahmedabad,3337,283449
789,Steel,Jaipur,Mumbai,3305,457458
790,Container,Lucknow,Mumbai,1665,270183
791,Fertilizer,Delhi,Lucknow,2259,230048
792,Coal,Chennai,Mumbai,764,59986
793,Limestone,Ahmedabad,Surat,2853,219670
794,Limestone,Jharkhand,Surat,965,134419
795,Steel,Delhi,Mumbai,2558,349713
796,Cement,Bangalore,Kolkata,955,115606
797,Limestone,Lucknow,Jharkhand,3410,299980
798,Steel,Jaipur,Jharkhand,4339,589794
799,Fertilizer,Mumbai,Jaipur,3686,427830
800,Limestone,Lucknow,Jaipur,630,17801
801,Container,Chennai,Delhi,4209,651540
802,Cement,Surat,Mumbai,1036,91020
803,Cement,Mumbai,Bangalore,3914,302119
804,Limestone,Delhi,Ahmedabad,4914,419812
805,Fertilizer,Surat,Mumbai,503,47673
806,Steel,Surat,Jaipur,1783,285179
807,Fertilizer,Lucknow,Jharkhand,3680,425974
808,Steel,Jaipur,Surat,620,66962
809,Fertilizer,Surat,Jharkhand,1357,184821
810,Fertilizer,Surat,Kolkata,870,102294
811,Fertilizer,Kolkata,Bangalore,4620,516821
812,Limestone,Jharkhand,Surat,3650,304711
813,Limestone,Chennai,Lucknow,3059,263963
814,Limestone,Jaipur,Bangalore,1693,151943
815,Cement,Mumbai,Chennai,2448,191499
816,Fertilizer,Mumbai,Bangalore,1198,174696
817,Steel,Lucknow,Mumbai,3463,459403
818,Steel,Bangalore,Mumbai,3963,542313
819,Container,Bangalore,Jaipur,656,125594
820,Steel,Bangalore,Jaipur,4069,580034
821,Cement,Chennai,Lucknow,2020,165894
822,Cement,Lucknow,Jharkhand,660,10000
823,Limestone,Kolkata,Surat,2709,280594
824,Fertilizer,Lucknow,Jaipur,4063,432277
825,Coal,Surat,Chennai,3741,343340
826,Fertilizer,Chennai,Lucknow,4756,502987
827,Cement,Bangalore,Jaipur,1792,124232
828,Container,Mumbai,Surat,4345,723870
829,Fertilizer,Chennai,Delhi,1935,236182
830,Cement,Jharkhand,Surat,2572,221844
831,Steel,Jharkhand,Delhi,4704,645737
832,Fertilizer,Jaipur,Ahmedabad,1269,154869
833,Container,Mumbai,Jaipur,3511,605178
834,Coal,Chennai,Surat,1241,142723
835,Coal,Mumbai,Chennai,2363,204851
836,Cement,Jharkhand,Kolkata,4293,321727
837,Limestone,Ahmedabad,Chennai,3803,345562
838,Steel,Chennai,Kolkata,3135,411226
839,Limestone,Jaipur,Lucknow,4570,440388
840,Container,Delhi,Kolkata,2420,392144
841,Cement,Surat,Ahmedabad,4519,325973
842,Limestone,Bangalore,Kolkata,798,40748
843,Fertilizer,Lucknow,Jharkhand,1327,107114
844,Coal,Lucknow,Surat,2392,173764
845,Coal,Jaipur,Ahmedabad,2882,263796
846,Container,Jaipur,Lucknow,1432,273585
847,Steel,Bangalore,Surat,2148,243440
848,Cement,Surat,Lucknow,1557,153304
849,Container,Jharkhand,Bangalore,1299,173322
850,Steel,Jharkhand,Lucknow,4038,553951
851,Cement,Jharkhand,Kolkata,4774,337522
852,Fertilizer,Bangalore,Delhi,3483,309981
853,Coal,Jharkhand,Delhi,2301,199665
854,Limestone,Lucknow,Kolkata,1645,192273
855,Coal,Jaipur,Mumbai,4942,464531
856,Cement,Lucknow,Mumbai,2125,202659
857,Container,Jharkhand,Lucknow,4887,747431
858,Fertilizer,Surat,Jharkhand,4420,516453
859,Steel,Lucknow,Jharkhand,2330,299729
860,Fertilizer,Chennai,Delhi,2322,244616
861,Container,Jharkhand,Delhi,2856,420788
862,Container,Delhi,Bangalore,2632,431435
863,Container,Chennai,Lucknow,2417,367358
864,Container,Mumbai,Jaipur,1170,173467
865,Coal,Jharkhand,Delhi,4896,409082
866,Limestone,Delhi,Lucknow,3262,310215
867,Steel,Mumbai,Ahmedabad,4235,662357
868,Limestone,Delhi,Lucknow,519,42348
869,Fertilizer,Jharkhand,Lucknow,4237,492834
870,Cement,Mumbai,Chennai,4321,339269
871,Steel,Lucknow,Jharkhand,2540,344876
872,Steel,Lucknow,Bangalore,2678,404105
873,Container,Jharkhand,Bangalore,1506,190212
874,Cement,Chennai,Delhi,2978,238203
875,Container,Delhi,Ahmedabad,3449,566879
876,Fertilizer,Jharkhand,Delhi,4317,471233
877,Limestone,Lucknow,Kolkata,3746,379708
878,Container,Delhi,Kolkata,2916,474761
879,Coal,Surat,Mumbai,3445,283528
880,Container,Chennai,Jaipur,4581,732056
881,Fertilizer,Mumbai,Surat,641,36126
882,Limestone,Bangalore,Delhi,972,14234
883,Fertilizer,Kolkata,Bangalore,1496,164867
884,Container,Lucknow,Jaipur,3765,556262
885,Cement,Lucknow,Surat,1000,81930
886,Cement,Ahmedabad,Jharkhand,722,51390
887,Container,Ahmedabad,Surat,4133,644534
888,Steel,Delhi,Lucknow,4424,619355
889,Cement,Lucknow,Jaipur,4141,249554
890,Steel,Delhi,Kolkata,3159,438637
891,Limestone,Surat,Jharkhand,3943,425671
892,Coal,Mumbai,Chennai,853,102173
893,Cement,Lucknow,Ahmedabad,1009,10000
894,Container,Chennai,Lucknow,4513,700659
895,Container,Mumbai,Surat,2301,364592
896,Container,Lucknow,Jharkhand,1878,286238
897,Limestone,Mumbai,Bangalore,4323,432534
898,Cement,Delhi,Mumbai,3953,333030
899,Fertilizer,Bangalore,Jaipur,4603,516572
900,Fertilizer,Bangalore,Chennai,3779,430321
901,Cement,Bangalore,Delhi,3825,284625
902,Coal,Jharkhand,Surat,4865,457259
903,Coal,Bangalore,Jaipur,1337,123971
904,Container,Kolkata,Surat,3212,519629
905,Limestone,Jharkhand,Lucknow,1930,190946
906,Limestone,Mumbai,Jaipur,2396,246194
907,Container,Ahmedabad,Surat,2541,374283
908,Cement,Chennai,Lucknow,3993,299092
909,Limestone,Jharkhand,Bangalore,4364,385450
910,Limestone,Chennai,Delhi,2649,261973
911,Coal,Kolkata,Jaipur,1565,141409
912,Coal,Chennai,Kolkata,1736,155373
913,Container,Surat,Jharkhand,3202,482949
914,Container,Lucknow,Jharkhand,4088,659410
915,Container,Ahmedabad,Kolkata,729,104941
916,Steel,Chennai,Surat,1312,136242
917,Steel,Jharkhand,Kolkata,4981,675872
918,Steel,Jharkhand,Delhi,4054,524680
919,Fertilizer,Lucknow,Mumbai,2718,313346
920,Container,Kolkata,Jharkhand,1611,252638
921,Limestone,Mumbai,Jharkhand,3195,302367
922,Limestone,Bangalore,Surat,2732,262285
923,Cement,Bangalore,Chennai,3786,322306
924,Coal,Mumbai,Ahmedabad,1571,160836
925,Cement,Chennai,Delhi,2025,153908
926,Container,Delhi,Jaipur,2491,366452
927,Container,Surat,Delhi,2098,367041
928,Fertilizer,Mumbai,Ahmedabad,3091,372871
929,Container,Mumbai,Ahmedabad,1404,193049
930,Fertilizer,Jaipur,Kolkata,1934,256686
931,Limestone,Jaipur,Jharkhand,4417,373701
932,Fertilizer,Jaipur,Surat,2533,264345
933,Fertilizer,Lucknow,Jharkhand,1405,111901
934,Limestone,Ahmedabad,Chennai,2928,246760
935,Coal,Jharkhand,Surat,1817,116845
936,Fertilizer,Bangalore,Surat,2193,254050
937,Limestone,Ahmedabad,Surat,3237,356822
938,Coal,Jaipur,Delhi,3200,258182
939,Limestone,Jharkhand,Ahmedabad,3478,295899
940,Fertilizer,Lucknow,Delhi,3359,383505
941,Steel,Kolkata,Surat,4659,614860
942,Container,Delhi,Mumbai,2991,475958
943,Container,Kolkata,Mumbai,1252,198040
944,Limestone,Surat,Ahmedabad,1194,66128
945,Coal,Jaipur,Surat,3885,332968
946,Steel,Chennai,Surat,2315,347378
947,Coal,Surat,Mumbai,2517,231734
948,Coal,Ahmedabad,Jharkhand,4245,380587
949,Cement,Delhi,Jaipur,2386,158858
950,Steel,Delhi,Ahmedabad,1245,211696
951,Cement,Mumbai,Lucknow,3639,278664
952,Coal,Lucknow,Mumbai,3494,329800
953,Coal,Delhi,Surat,4984,515593
954,Fertilizer,Kolkata,Delhi,2574,208991
955,Steel,Bangalore,Jharkhand,2926,401971
956,Limestone,Jaipur,Bangalore,1218,86329
957,Steel,Jaipur,Jharkhand,3734,545748
958,Container,Kolkata,Surat,3446,563772
959,Coal,Jharkhand,Surat,3979,397197
960,Limestone,Jaipur,Mumbai,3496,380030
961,Coal,Chennai,Jaipur,726,86534
962,Steel,Delhi,Kolkata,1526,195548
963,Steel,Mumbai,Bangalore,3464,450685
964,Cement,Surat,Delhi,805,41285
965,Coal,Mumbai,Surat,4702,449020
966,Fertilizer,Jharkhand,Lucknow,2906,314826
967,Cement,Mumbai,Surat,1349,164075
968,Steel,Lucknow,Jharkhand,4552,617092
969,Limestone,Surat,Jaipur,3282,349213
970,Cement,Delhi,Bangalore,2110,184153
971,Coal,Mumbai,Surat,3553,335343
972,Coal,Mumbai,Lucknow,4275,408410
973,Coal,Jharkhand,Lucknow,974,64853
974,Coal,Ahmedabad,Kolkata,1562,185364
975,Limestone,Mumbai,Surat,622,28371
976,Steel,Mumbai,Jharkhand,1502,201884
977,Steel,Delhi,Lucknow,1718,225902
978,Fertilizer,Chennai,Jaipur,1810,163312
979,Limestone,Jharkhand,Lucknow,3550,341877
980,Coal,Mumbai,Bangalore,4191,386481
981,Limestone,Kolkata,Bangalore,4999,500136
982,Coal,Jharkhand,Delhi,2021,153907
983,Container,Surat,Lucknow,3441,534829
984,Fertilizer,Kolkata,Surat,2154,263074
985,Container,Ahmedabad,Chennai,4710,708357
986,Cement,Bangalore,Kolkata,1155,72707
987,Limestone,Mumbai,Chennai,4508,422113
988,Coal,Delhi,Chennai,4243,420485
989,Coal,Jaipur,Mumbai,4716,415952
990,Coal,Chennai,Jaipur,3859,355072
991,Limestone,Bangalore,Chennai,2326,236362
992,Container,Mumbai,Jaipur,556,68432
993,Coal,Mumbai,Chennai,2077,198122
994,Container,Surat,Chennai,3820,570347
995,Fertilizer,Ahmedabad,Chennai,2850,300163
996,Fertilizer,Jaipur,Mumbai,1578,157553
997,Limestone,Lucknow,Surat,2775,226679
998,Steel,Jaipur,Jharkhand,2328,263969
999,Limestone,Kolkata,Mumbai,706,75269
1000,Coal,Kolkata,Ahmedabad,3484,261222
1001,Steel,Jaipur,Mumbai,3832,586172
1002,Limestone,Jharkhand,Surat,577,69897
1003,Container,Kolkata,Ahmedabad,2689,418740
1004,Limestone,Bangalore,Kolkata,989,103726
1005,Coal,Delhi,Surat,832,99417
1006,Cement,Jharkhand,Kolkata,858,10000
1007,Coal,Mumbai,Lucknow,2652,242979
1008,Container,Surat,Lucknow,1458,152705
1009,Fertilizer,Bangalore,Surat,2010,188802
1010,Fertilizer,Jharkhand,Kolkata,4639,528840
1011,Fertilizer,Mumbai,Lucknow,4382,521473
1012,Limestone,Surat,Lucknow,4462,441291
1013,Limestone,Jaipur,Jharkhand,3413,321746
1014,Coal,Chennai,Lucknow,1465,121999
1015,Container,Surat,Kolkata,3855,631675
1016,Container,Ahmedabad,Chennai,4348,655767
1017,Limestone,Surat,Ahmedabad,3993,409640
1018,Limestone,Mumbai,Surat,4972,462727
1019,Coal,Jaipur,Chennai,1076,105497
1020,Container,Bangalore,Surat,769,87064
1021,Coal,Lucknow,Ahmedabad,1388,121166
1022,Limestone,Jaipur,Jharkhand,2246,185469
1023,Coal,Bangalore,Surat,3377,328401
1024,Container,Kolkata,Bangalore,703,78464
1025,Container,Kolkata,Lucknow,3821,632694
1026,Steel,Surat,Delhi,1585,193705
1027,Coal,Bangalore,Jaipur,3880,330696
1028,Coal,Delhi,Jharkhand,1028,78925
1029,Cement,Mumbai,Surat,2826,282918
1030,Cement,Surat,Mumbai,1539,94724
1031,Container,Jharkhand,Kolkata,2974,449630
1032,Fertilizer,Mumbai,Kolkata,1326,149483
1033,Cement,Mumbai,Chennai,1942,133105
1034,Steel,Chennai,Delhi,3322,499254
1035,Coal,Lucknow,Kolkata,3052,289589
1036,Fertilizer,Bangalore,Delhi,4770,493843
1037,Limestone,Ahmedabad,Mumbai,3707,326015
1038,Cement,Jaipur,Jharkhand,3293,275646
1039,Limestone,Kolkata,Bangalore,3767,304017
1040,Limestone,Kolkata,Mumbai,2645,229955
1041,Fertilizer,Mumbai,Bangalore,2963,285185
1042,Cement,Delhi,Mumbai,2458,143906
1043,Coal,Mumbai,Jaipur,3816,327672
1044,Limestone,Kolkata,Jharkhand,1548,181714
1045,Fertilizer,Lucknow,Jharkhand,2089,196262
1046,Steel,Ahmedabad,Mumbai,1025,114261
1047,Fertilizer,Mumbai,Surat,3188,331065
1048,Container,Mumbai,Kolkata,797,122908
1049,Cement,Delhi,Surat,2782,265916
1050,Steel,Delhi,Kolkata,3876,542177
1051,Cement,Jharkhand,Lucknow,2685,254072
1052,Coal,Delhi,Jaipur,850,72631
1053,Coal,Bangalore,Kolkata,4534,430403
1054,Steel,Ahmedabad,Jharkhand,1105,131277
1055,Limestone,Mumbai,Chennai,2523,241110
1056,Coal,Jaipur,Lucknow,4375,426092
1057,Fertilizer,Bangalore,Delhi,4252,395972
1058,Container,Delhi,Jaipur,2769,467114
1059,Container,Kolkata,Ahmedabad,1665,203861
1060,Fertilizer,Ahmedabad,Mumbai,4807,502171
1061,Fertilizer,Kolkata,Mumbai,2657,280083
1062,Fertilizer,Jaipur,Ahmedabad,2483,227012
1063,Coal,Jharkhand,Kolkata,3225,240396
1064,Steel,Jharkhand,Bangalore,3530,467108
1065,Limestone,Surat,Bangalore,2687,260668
1066,Cement,Kolkata,Surat,4544,358487
1067,Cement,Chennai,Mumbai,3005,225074
1068,Coal,Delhi,Jaipur,1777,155636
1069,Limestone,Jharkhand,Lucknow,1251,136926
1070,Cement,Chennai,Surat,4428,359301
1071,Cement,Delhi,Kolkata,1126,110600
1072,Container,Chennai,Jaipur,1188,171393
1073,Cement,Chennai,Kolkata,2354,188825
1074,Steel,Bangalore,Jharkhand,2550,353273
1075,Fertilizer,Bangalore,Kolkata,1472,149351
1076,Limestone,Surat,Bangalore,2173,153651
1077,Steel,Surat,Delhi,1950,291337
1078,Fertilizer,Jaipur,Ahmedabad,4794,499650
1079,Limestone,Jharkhand,Bangalore,4575,416125
1080,Coal,Lucknow,Bangalore,3413,264251
1081,Steel,Chennai,Surat,1730,208135
1082,Fertilizer,Delhi,Lucknow,835,96089
1083,Steel,Jaipur,Jharkhand,2141,291036
1084,Cement,Chennai,Jaipur,4071,376623
1085,Fertilizer,Ahmedabad,Jharkhand,2801,297825
1086,Steel,Ahmedabad,Jaipur,1189,198186
1087,Cement,Bangalore,Jaipur,773,92657
1088,Steel,Delhi,Ahmedabad,4765,683413
1089,Steel,Jharkhand,Chennai,2952,376534
1090,Coal,Mumbai,Chennai,1537,143728
1091,Coal,Ahmedabad,Chennai,2987,235267
1092,Container,Surat,Lucknow,1232,145659
1093,Steel,Kolkata,Jaipur,2196,294532
1094,Coal,Mumbai,Bangalore,4099,379638
1095,Cement,Chennai,Bangalore,4801,382329
1096,Coal,Jharkhand,Mumbai,4018,340408
1097,Coal,Jaipur,Delhi,1718,155986
1098,Fertilizer,Mumbai,Lucknow,1159,87085
1099,Steel,Mumbai,Bangalore,3054,406107
1100,Steel,Jaipur,Ahmedabad,1419,160501
1101,Cement,Jharkhand,Kolkata,2576,169423
1102,Container,Bangalore,Chennai,4863,825165
1103,Limestone,Jaipur,Ahmedabad,2729,244239
1104,Limestone,Bangalore,Delhi,694,10000
1105,Steel,Chennai,Bangalore,4245,583179
1106,Steel,Kolkata,Ahmedabad,4369,550990
1107,Cement,Bangalore,Kolkata,1506,118674
1108,Coal,Chennai,Lucknow,538,25961
1109,Limestone,Chennai,Jharkhand,504,10000
1110,Fertilizer,Mumbai,Ahmedabad,539,99755
1111,Container,Jharkhand,Surat,1031,193551
1112,Fertilizer,Jaipur,Jharkhand,4988,479262
1113,Cement,Chennai,Kolkata,3666,234308
1114,Steel,Ahmedabad,Mumbai,3808,514252
1115,Coal,Ahmedabad,Jharkhand,3713,337855
1116,Steel,Chennai,Jharkhand,1165,200499
1117,Container,Surat,Bangalore,2410,385033
1118,Coal,Surat,Jaipur,1908,199701
1119,Steel,Mumbai,Jharkhand,1622,202812
1120,Coal,Jharkhand,Kolkata,829,52894
1121,Coal,Delhi,Kolkata,1695,146513
1122,Coal,Lucknow,Mumbai,1721,142162
1123,Container,Surat,Lucknow,1808,236613
1124,Container,Mumbai,Surat,4250,657474
1125,Coal,Surat,Lucknow,2527,214375
1126,Fertilizer,Kolkata,Surat,4915,532640
1127,Fertilizer,Bangalore,Jaipur,3001,385699
1128,Limestone,Chennai,Delhi,3367,291834
1129,Limestone,Lucknow,Jaipur,2738,169853
1130,Container,Bangalore,Surat,2616,459892
